as_of,value,status
2019-02-01,1196.25,ok
2019-03-01,1152.48,ok
2019-04-01,1226.82,ok
2019-05-01,1064.46,ok
2019-06-01,1140.44,ok
2019-07-01,516.879,ok
2019-08-01,1169.32,ok
2019-09-01,746.386,ok
2019-10-01,1285.03,ok
2019-11-01,1020.41,ok
2019-12-01,1206.96,ok
2020-01-01,975.223,ok
2020-02-01,1204.91,ok
2020-03-01,526.495,ok
2020-04-01,749.927,ok
2020-05-01,1477.6,ok
2020-06-01,753.47,ok
2020-07-01,965.286,ok
2020-08-01,679.088,ok
2020-09-01,790.03,ok
2020-10-01,677.982,ok
2020-11-01,865.849,ok
2020-12-01,658.436,ok
2021-01-01,1720.99,ok
2021-02-01,859.255,ok
2021-03-01,903.251,ok
2021-04-01,1362.36,ok
2021-05-01,937.53,ok
2021-06-01,985.093,ok
2021-07-01,978.424,ok
2021-08-01,1336.67,ok
2021-09-01,1349.95,ok
2021-10-01,944.335,ok
2021-11-01,1087.34,ok
2021-12-01,1384.6,ok
2022-01-01,1200.91,ok
2022-02-01,917.878,ok
2022-03-01,721.912,ok
2022-04-01,836.416,ok
2022-05-01,878.449,ok
2022-06-01,1115.53,ok
2022-07-01,1058.99,ok
2022-08-01,758.271,ok
2022-09-01,1608.17,ok
2022-10-01,735.568,ok
2022-11-01,956.408,ok
2022-12-01,728.643,ok
2023-01-01,273.545,ok
2023-02-01,554.793,ok
2023-03-01,952.401,ok
2023-04-01,722.855,ok
2023-05-01,1141.65,ok
2023-06-01,573.698,ok
2023-07-01,515.67,ok
2023-08-01,479.573,ok
2023-09-01,523.426,ok
2023-10-01,1207.73,ok
2023-11-01,732.103,ok
2023-12-01,406.543,ok
2024-01-01,378.831,ok
2024-02-01,403.882,ok
2024-03-01,561.215,ok
2024-04-01,521.365,ok
2024-05-01,532.069,ok
2024-06-01,524.95,ok
2024-07-01,1134.4,ok
2024-08-01,569.301,ok
2024-09-01,659.793,ok
2024-10-01,397.994,ok
2024-11-01,259.482,ok
2024-12-01,305.724,ok
